X,Y,bio_9,bio_8,bio_7,bio_6,bio_5,bio_4,bio_3,bio_2,bio_19,bio_18,bio_17,bio_16,bio_15,bio_14,bio_13,bio_12,bio_11,bio_10,bio_1,sp
-66.83861,44.65000,16.28670,-1.70667,33.13000,-10.73500,22.39500,850.75500,27.99330,9.27417,337.00000,237.00000,237.00000,380.00000,18.48970,76.00000,132.00000,1248.00000,-4.57750,16.28670,6.14750,native
-75.66150,38.03850,9.89533,23.31470,32.52400,-2.39600,30.12800,816.43500,33.02380,10.74070,247.00000,288.00000,230.00000,293.00000,13.79310,74.00000,108.00000,1032.00000,3.62400,23.70270,13.76070,native
-70.59702,42.65781,19.91330,5.58667,33.50670,-7.05333,26.45330,857.42400,28.74880,9.63278,283.00000,241.00000,241.00000,310.00000,10.94100,76.00000,111.00000,1105.00000,-1.26000,19.91330,9.29250,native
-67.57071,44.47261,16.09520,0.58571,31.24290,-8.85714,22.38570,756.95300,30.12500,9.41190,348.00000,264.00000,248.00000,395.00000,18.58140,76.00000,140.00000,1278.00000,-2.18333,16.12140,7.13571,native
-67.86263,44.55347,17.83250,-2.43070,37.35790,-12.47370,24.88420,936.53700,28.96830,10.82190,345.00000,252.00000,252.00000,390.00000,17.43820,76.00000,140.00000,1286.00000,-5.34561,17.83250,6.60746,native
-70.58094,43.28185,19.42220,3.98333,36.60000,-9.86667,26.73330,911.61300,30.11540,11.02220,277.00000,247.00000,247.00000,328.00000,12.90080,80.00000,121.00000,1124.00000,-3.20000,19.42220,8.19722,native
-70.37459,43.56591,19.20140,3.63958,37.04580,-10.81250,26.23330,933.63200,29.44550,10.90830,286.00000,244.00000,244.00000,334.00000,13.75570,79.00000,120.00000,1145.00000,-3.95278,19.20140,7.83785,native
-70.12200,43.73100,17.66830,4.05833,34.23000,-9.74000,24.49000,862.73100,27.88980,9.54667,294.00000,246.00000,244.00000,335.00000,13.52210,79.00000,119.00000,1146.00000,-3.22333,18.03000,7.52833,native
-70.89051,42.49638,18.42080,1.22750,35.42500,-7.41500,28.01000,899.21500,29.83770,10.57000,287.00000,248.00000,246.00000,307.00000,9.36280,78.00000,106.00000,1110.00000,-1.25083,20.97750,9.84125,native
-68.46813,44.44228,18.29900,3.38333,36.84710,-11.39410,25.45290,924.38100,28.08510,10.34850,329.00000,256.00000,256.00000,374.00000,15.89330,77.00000,137.00000,1260.00000,-4.58431,18.29900,7.09926,native
-64.25368,45.72856,16.94270,-2.83733,35.94000,-12.34400,23.59600,936.87100,26.79840,9.63133,317.00000,269.00000,269.00000,339.00000,11.16170,85.00000,120.00000,1178.00000,-6.00133,16.94270,5.74700,native
-70.03977,43.75054,17.74700,4.15758,34.22730,-9.90909,24.31820,867.63900,27.25980,9.33030,295.00000,245.00000,242.00000,336.00000,14.12500,77.00000,120.00000,1144.00000,-3.25303,18.13940,7.56894,native
-75.11600,38.33900,15.18470,23.20970,30.89170,-1.99167,28.90000,818.08100,28.78560,8.89236,264.00000,290.00000,249.00000,295.00000,10.76590,79.00000,110.00000,1082.00000,3.44028,23.49860,13.52530,native
-63.94808,44.52555,16.64520,-0.12381,32.14290,-9.19286,22.95000,813.48200,29.64810,9.52976,396.00000,288.00000,288.00000,428.00000,15.99150,94.00000,147.00000,1401.00000,-3.06190,16.64520,6.72679,native
-59.88344,46.09655,15.75590,3.80392,31.52940,-9.76471,21.76470,833.62500,24.63150,7.76618,414.00000,320.00000,301.00000,467.00000,17.19500,95.00000,164.00000,1552.00000,-4.20686,16.20780,5.82721,native
-64.38650,44.21051,16.91940,-0.02500,32.55000,-8.93333,23.61670,819.37300,30.48730,9.92361,403.00000,285.00000,284.00000,443.00000,17.87580,89.00000,160.00000,1444.00000,-2.92500,16.92220,7.03542,native
-60.29690,46.17898,16.03330,3.73478,32.31300,-10.24350,22.06960,853.32500,25.04490,8.09275,403.00000,309.00000,275.00000,455.00000,19.46510,86.00000,155.00000,1479.00000,-4.48043,16.36090,5.82138,native
-66.34119,45.13489,16.42850,-3.47778,35.73750,-13.21250,22.52500,942.33000,26.15420,9.34688,316.00000,267.00000,267.00000,354.00000,13.09330,79.00000,123.00000,1237.00000,-6.73403,16.42850,5.41649,native
-81.28957,31.62520,16.12530,26.65730,27.74400,4.93200,32.67600,632.81700,37.64660,10.44470,263.00000,468.00000,218.00000,489.00000,35.46520,64.00000,182.00000,1286.00000,11.36330,26.93000,19.46370,native
-65.90300,44.39700,16.55800,-1.03067,31.90400,-9.17200,22.73200,836.44000,28.90440,9.22167,380.00000,268.00000,268.00000,411.00000,16.30830,81.00000,142.00000,1335.00000,-3.89067,16.55800,6.48817,native
-72.49896,40.84179,18.40000,3.70000,31.07500,-4.07500,27.00000,825.33000,27.67500,8.60000,303.00000,257.00000,243.00000,319.00000,12.34210,74.00000,110.00000,1141.00000,1.12500,21.18330,11.07290,native
-63.56068,45.83470,17.34000,2.80533,36.60800,-12.22800,24.38000,951.55500,27.19080,9.95400,291.00000,240.00000,240.00000,321.00000,12.03580,77.00000,109.00000,1122.00000,-5.86600,17.34000,5.92500,native
-62.37395,46.30364,-2.87917,3.86389,34.03330,-11.46670,22.56670,904.38600,22.96970,7.81736,276.00000,289.00000,264.00000,368.00000,15.10500,83.00000,125.00000,1211.00000,-5.57361,16.70000,5.59688,native
-63.60228,44.67887,17.30350,-0.77982,33.06320,-9.75263,23.31050,869.59500,27.42490,9.06754,397.00000,299.00000,299.00000,428.00000,14.55850,98.00000,149.00000,1424.00000,-3.81053,17.30350,6.86360,native
-74.36987,39.42231,14.42810,22.36460,31.70620,-3.36875,28.33750,829.95300,29.05910,9.21354,260.00000,286.00000,247.00000,291.00000,13.17660,75.00000,115.00000,1083.00000,2.31354,22.53850,12.40570,native
-73.51393,40.64210,20.09630,10.28980,32.33890,-4.13889,28.20000,878.37000,26.38150,8.53148,252.00000,263.00000,243.00000,286.00000,13.52410,67.00000,111.00000,1054.00000,1.00185,22.64720,11.86530,native
-83.27200,29.61100,17.35200,26.80870,27.33200,5.54000,32.87200,571.16300,46.45590,12.69730,302.00000,633.00000,214.00000,633.00000,48.96250,60.00000,239.00000,1488.00000,12.91600,26.80870,20.21400,native
-65.04569,47.27306,-3.53968,-5.15238,38.61900,-15.03330,23.58570,1027.30000,24.97430,9.64484,297.00000,270.00000,261.00000,325.00000,12.54110,76.00000,116.00000,1122.00000,-8.54524,16.78020,4.43710,native
-89.48373,30.21759,16.06000,26.76600,27.23200,5.26000,32.49200,634.06900,38.76200,10.55570,416.00000,444.00000,321.00000,470.00000,17.50420,76.00000,163.00000,1610.00000,11.58200,27.02530,19.60980,native
-66.73792,44.68222,16.63610,-1.60139,33.38330,-10.58330,22.80000,862.26000,27.66890,9.23681,335.00000,239.00000,239.00000,377.00000,17.70790,76.00000,130.00000,1240.00000,-4.54722,16.63610,6.41979,native
-66.31078,45.17327,16.53800,-3.41000,35.84400,-13.22800,22.61600,945.36400,26.01370,9.32433,311.00000,261.00000,261.00000,349.00000,13.47940,77.00000,121.00000,1220.00000,-6.68600,16.53800,5.51250,native
-95.07673,29.75126,16.74670,26.54330,26.20000,6.86000,33.06000,626.61800,36.16730,9.47583,278.00000,370.00000,232.00000,390.00000,23.75300,72.00000,158.00000,1289.00000,12.53670,27.93170,20.58540,native
-80.88846,33.70721,12.90800,25.89670,31.92800,1.06400,32.99200,717.59100,40.90660,13.06070,293.00000,384.00000,232.00000,384.00000,21.90650,71.00000,130.00000,1193.00000,8.15867,25.89670,17.21600,native
-80.84700,32.01400,16.26670,26.67270,27.21820,5.16364,32.38180,636.61000,36.97670,10.06440,252.00000,478.00000,219.00000,485.00000,36.71380,63.00000,191.00000,1279.00000,11.25300,26.85610,19.31930,native
-75.64838,35.22585,19.65000,25.15000,26.20000,3.80000,30.00000,675.19200,31.77480,8.32500,344.00000,406.00000,295.00000,441.00000,17.94950,84.00000,164.00000,1443.00000,8.80000,25.23330,17.10420,native
-76.00833,36.88698,11.76530,24.35270,30.10400,0.15600,30.26000,772.73600,31.13320,9.37233,271.00000,337.00000,241.00000,346.00000,16.06510,76.00000,123.00000,1141.00000,5.70133,24.66330,15.25080,native
-70.98425,42.45027,18.48430,1.23824,35.62940,-7.56471,28.06470,904.49200,29.79200,10.61470,285.00000,250.00000,247.00000,303.00000,8.59099,79.00000,103.00000,1103.00000,-1.30294,21.05980,9.88627,native
-70.82900,41.81100,18.07000,1.71400,34.04000,-6.86400,27.17600,867.09500,29.15100,9.92300,328.00000,281.00000,271.00000,348.00000,9.96112,86.00000,120.00000,1256.00000,-0.81267,20.60400,9.88017,native
-70.22900,41.71200,19.81890,6.97222,30.32670,-5.19333,25.13330,802.76900,26.51870,8.04222,291.00000,239.00000,239.00000,313.00000,11.08250,75.00000,112.00000,1101.00000,0.25222,19.81890,9.96722,native
-76.51300,39.26600,2.34653,23.96320,34.47920,-3.41667,31.06250,905.79400,29.85500,10.29370,252.00000,301.00000,252.00000,307.00000,10.86790,75.00000,108.00000,1116.00000,2.34653,24.66530,13.62190,native
-71.14753,42.39625,18.97000,1.08000,37.13200,-8.18000,28.95200,933.07300,30.54420,11.34170,287.00000,263.00000,260.00000,307.00000,7.49520,85.00000,105.00000,1130.00000,-1.58333,21.50070,10.07250,native
-79.77873,32.90735,14.87600,26.39930,28.56000,3.44000,32.00000,669.46300,37.72060,10.77300,264.00000,471.00000,232.00000,471.00000,33.15420,67.00000,179.00000,1294.00000,9.92267,26.39930,18.39180,native
-78.90500,33.82800,13.53470,25.50000,30.00400,1.88400,31.88800,700.18200,38.34600,11.50530,289.00000,459.00000,244.00000,471.00000,29.29850,71.00000,169.00000,1331.00000,8.60267,25.88130,17.44770,native
-64.66621,45.72445,16.60830,-1.20000,33.20000,-10.40000,22.80000,865.68900,27.63550,9.17500,332.00000,279.00000,279.00000,365.00000,11.76520,85.00000,125.00000,1266.00000,-4.26667,16.60830,6.45833,native
-87.84106,30.38333,16.07500,26.74170,26.36110,5.65556,32.01670,625.28100,38.63010,10.18330,382.00000,505.00000,320.00000,509.00000,19.98350,94.00000,184.00000,1638.00000,11.73980,27.03240,19.65420,native
-75.77171,37.75266,15.59210,23.94040,31.68420,-1.56842,30.11580,806.82300,31.28320,9.91184,246.00000,276.00000,224.00000,276.00000,13.20230,69.00000,102.00000,1002.00000,4.15965,23.94040,14.08090,native
-81.28788,29.77155,15.54780,26.76300,23.89130,8.14348,32.03480,515.87800,41.30420,9.86812,238.00000,459.00000,211.00000,474.00000,37.35800,60.00000,164.00000,1254.00000,14.25360,26.79280,20.91880,native
-75.26800,38.24600,9.61533,22.94400,31.71200,-2.47600,29.23600,813.54300,31.42970,9.96700,263.00000,297.00000,247.00000,304.00000,12.08490,77.00000,112.00000,1086.00000,3.29467,23.28000,13.37150,native
-68.23300,44.26100,17.09580,-0.10000,32.67500,-9.20000,23.47500,813.99200,28.60880,9.34792,364.00000,256.00000,256.00000,413.00000,19.00340,74.00000,151.00000,1343.00000,-2.85000,17.09580,7.30312,native
-94.91794,29.25512,16.83330,27.76670,23.70000,8.00000,31.70000,620.15900,29.21940,6.92500,255.00000,327.00000,203.00000,371.00000,25.82920,67.00000,159.00000,1164.00000,12.81670,28.03330,20.80420,native
-97.33749,27.70798,16.25200,27.06730,24.91200,8.79200,33.70400,565.59800,38.11950,9.49633,134.00000,225.00000,124.00000,321.00000,48.16510,30.00000,145.00000,803.00000,15.06130,28.87270,22.53550,native
-96.50930,28.48551,18.06470,26.09930,25.05200,7.66400,32.71600,594.54700,36.97240,9.26233,201.00000,285.00000,165.00000,351.00000,35.71290,43.00000,159.00000,1037.00000,13.82870,28.46800,21.57350,native
-97.21719,27.62780,18.45560,26.55000,22.56670,9.66667,32.23330,554.65200,31.75780,7.16667,137.00000,228.00000,113.00000,320.00000,51.11350,24.00000,150.00000,788.00000,14.72220,28.26670,22.02360,native
-95.28991,28.95352,17.16670,28.50000,23.00000,9.70000,32.70000,592.31100,29.63770,6.81667,271.00000,382.00000,211.00000,414.00000,28.71180,66.00000,173.00000,1272.00000,14.26670,28.63330,21.70000,native
-88.78819,30.39359,16.20560,26.97500,26.42500,5.79583,32.22080,636.74200,37.08740,9.80035,406.00000,469.00000,323.00000,481.00000,17.28350,90.00000,171.00000,1599.00000,11.74580,27.28400,19.80920,native
-64.31300,45.03000,16.99270,-2.12800,34.83600,-11.01200,23.82400,909.61400,27.95100,9.73700,360.00000,249.00000,249.00000,389.00000,16.60690,82.00000,134.00000,1280.00000,-5.21867,16.99270,5.98050,native
-66.13121,45.22482,16.66000,-3.21500,35.68000,-13.13500,22.54500,946.85700,25.28030,9.02000,312.00000,253.00000,253.00000,349.00000,14.25650,73.00000,119.00000,1199.00000,-6.52000,16.66000,5.66000,native
-65.77100,47.65500,-4.30067,-0.18400,40.35200,-16.77200,23.58000,1068.61000,25.48490,10.28370,251.00000,292.00000,230.00000,293.00000,12.32080,66.00000,104.00000,1076.00000,-9.80400,16.61870,3.84283,native
-64.72816,47.69152,8.06833,0.83333,37.56000,-14.60000,22.96000,1023.55000,23.55560,8.84750,287.00000,262.00000,245.00000,320.00000,13.69700,73.00000,110.00000,1087.00000,-8.47833,16.60830,4.27125,native
-89.39500,30.40900,15.82800,26.69730,27.99200,4.68800,32.68000,641.49000,39.59820,11.08430,424.00000,454.00000,322.00000,475.00000,17.77200,76.00000,164.00000,1636.00000,11.34870,26.99270,19.45880,native
-80.88969,32.17975,15.42390,26.58410,28.41740,4.02609,32.44350,651.33400,38.51490,10.94490,253.00000,475.00000,217.00000,475.00000,35.34530,63.00000,187.00000,1271.00000,10.56960,26.58410,18.85980,native
-88.82200,29.90700,18.26110,27.71670,22.50000,9.30000,31.80000,591.10000,30.79010,6.92778,388.00000,465.00000,325.00000,501.00000,19.71050,89.00000,179.00000,1568.00000,13.53330,27.84440,20.91940,native
-81.30450,31.26016,16.52580,26.79080,26.93500,5.44000,32.37500,623.67000,36.08220,9.71875,268.00000,455.00000,229.00000,495.00000,35.90840,65.00000,177.00000,1300.00000,11.69170,27.00750,19.69650,native
-79.92274,32.86421,15.30530,26.55200,28.79200,3.72800,32.52000,672.43400,37.91680,10.91700,257.00000,467.00000,224.00000,471.00000,34.65230,64.00000,178.00000,1274.00000,10.32200,26.87070,18.86220,native
-80.10374,26.14780,19.91440,27.88000,17.84670,14.77330,32.62000,334.68900,48.47470,8.65111,188.00000,548.00000,188.00000,571.00000,46.87110,56.00000,232.00000,1546.00000,19.91440,28.02440,24.22390,native
-63.13100,46.34300,-2.96200,2.67333,35.38800,-12.36800,23.02000,966.75700,23.58800,8.34733,306.00000,260.00000,255.00000,341.00000,13.09210,82.00000,122.00000,1152.00000,-6.36333,17.03400,5.43467,native
-90.24375,29.32864,17.84070,27.38600,22.96000,8.68400,31.64400,574.64300,33.49590,7.69067,356.00000,490.00000,309.00000,520.00000,23.33680,85.00000,183.00000,1540.00000,13.56800,27.53000,20.87330,native
-88.76795,30.36372,16.25950,26.98810,26.05710,6.04286,32.10000,635.27200,36.28020,9.45357,400.00000,473.00000,319.00000,486.00000,17.88040,90.00000,173.00000,1595.00000,11.78100,27.27860,19.82440,native
-79.99001,32.80424,15.22070,26.52530,28.72800,3.74000,32.46800,671.59500,37.62760,10.80970,258.00000,468.00000,223.00000,472.00000,34.87540,64.00000,179.00000,1274.00000,10.31270,26.84530,18.84120,native
-63.67108,44.72029,17.03890,-1.28056,33.75000,-10.37500,23.37500,882.13400,27.90640,9.41840,402.00000,297.00000,295.00000,433.00000,15.46140,96.00000,149.00000,1420.00000,-4.34792,17.07710,6.50017,native
-75.41956,37.93468,15.50280,23.47870,31.51670,-1.95000,29.56670,812.41800,30.88900,9.73518,252.00000,283.00000,230.00000,288.00000,13.40090,72.00000,108.00000,1027.00000,3.84630,23.77780,13.89580,native
-75.94210,37.17647,10.99580,24.00280,30.90830,-0.80000,30.10830,796.30800,30.89330,9.54861,267.00000,300.00000,236.00000,304.00000,13.18790,73.00000,109.00000,1071.00000,4.79722,24.36390,14.65000,native
-75.06254,38.39089,15.87500,23.21110,29.75000,-1.25000,28.50000,796.33400,28.00650,8.33194,265.00000,289.00000,248.00000,293.00000,10.51460,79.00000,110.00000,1081.00000,3.99722,23.24170,13.62150,native
-73.55000,40.58800,20.16670,10.33210,32.29230,-4.08462,28.20770,879.95700,26.19700,8.45962,252.00000,264.00000,244.00000,285.00000,13.43660,67.00000,111.00000,1053.00000,1.04231,22.72560,11.91510,native
-73.38194,40.62336,19.12500,9.43750,31.00000,-3.97500,27.02500,852.41700,24.95300,7.73542,254.00000,254.00000,237.00000,284.00000,12.70030,68.00000,106.00000,1044.00000,0.93333,21.83330,11.33650,native
-70.15251,43.80778,18.25680,3.21667,36.98180,-11.15910,25.82270,941.59100,28.32470,10.47500,290.00000,248.00000,245.00000,333.00000,13.16360,80.00000,118.00000,1146.00000,-4.40682,18.94320,7.47955,native
-81.29542,29.91799,15.47670,26.88830,24.19500,8.07000,32.26500,524.87000,40.72470,9.85333,244.00000,450.00000,214.00000,470.00000,36.47710,60.00000,165.00000,1253.00000,14.16920,26.93420,20.95210,native
-80.49652,32.30630,15.53190,26.60830,27.80000,4.30000,32.10000,654.81200,36.66820,10.19380,254.00000,477.00000,218.00000,477.00000,36.22170,65.00000,192.00000,1267.00000,10.51670,26.60830,18.84340,native
-80.30507,32.68171,14.75600,26.40130,29.20400,3.19600,32.40000,666.50300,39.25490,11.46400,266.00000,469.00000,224.00000,469.00000,33.21970,65.00000,179.00000,1276.00000,9.98600,26.40130,18.41800,native
-71.00858,42.31568,18.93750,1.62500,35.71250,-7.07500,28.63750,906.70400,29.72230,10.61460,289.00000,256.00000,249.00000,307.00000,8.58547,80.00000,105.00000,1119.00000,-0.89792,21.50210,10.31150,native
-90.05729,30.34675,20.31930,27.17870,28.42000,4.64400,33.06400,639.11300,41.30420,11.73870,408.00000,443.00000,327.00000,443.00000,15.36330,81.00000,165.00000,1583.00000,11.56070,27.17870,19.65600,native
-62.42397,46.24614,-2.93611,3.52431,34.35000,-11.96250,22.38750,918.16300,23.33620,8.01597,271.00000,287.00000,260.00000,369.00000,15.78080,83.00000,125.00000,1202.00000,-5.88403,16.62990,5.46806,native
-95.97541,28.61232,17.68210,28.01550,23.99290,8.35000,32.34290,592.32200,32.61880,7.82619,229.00000,315.00000,177.00000,369.00000,34.10940,50.00000,173.00000,1126.00000,13.74170,28.27980,21.39640,native
-80.15669,32.64198,14.96810,26.45070,28.49130,3.56087,32.05220,663.39900,37.68630,10.73730,259.00000,472.00000,222.00000,472.00000,34.99100,65.00000,184.00000,1274.00000,10.12750,26.45070,18.53060,native
-81.35712,31.20492,16.72830,26.91250,26.82500,5.67500,32.50000,619.47100,36.25820,9.72625,265.00000,448.00000,229.00000,484.00000,35.48740,64.00000,173.00000,1289.00000,11.93830,27.15000,19.88400,native
-81.55300,31.09600,16.54530,26.84930,27.68000,5.09200,32.77200,620.19200,38.32130,10.60730,268.00000,453.00000,228.00000,467.00000,33.34740,64.00000,170.00000,1284.00000,11.84670,27.08470,19.80300,native
-63.53500,44.73600,16.86070,-1.24667,32.87200,-10.08800,22.78400,873.55200,26.95300,8.86000,401.00000,300.00000,300.00000,437.00000,15.38600,98.00000,152.00000,1432.00000,-4.32267,16.86070,6.33400,native
-66.10500,43.94700,15.79530,0.26333,28.63600,-7.37600,21.26000,756.70800,28.32330,8.11067,367.00000,261.00000,261.00000,400.00000,17.29900,83.00000,141.00000,1271.00000,-2.53600,15.79530,6.86633,native
-62.65300,46.10900,-2.90133,3.19067,35.43600,-12.34400,23.09200,947.30300,24.51650,8.68767,265.00000,267.00000,258.00000,372.00000,16.60120,83.00000,128.00000,1193.00000,-6.12267,16.86130,5.59083,native
-63.80900,50.38500,-7.15867,9.55333,39.83200,-19.67600,20.15600,1077.91000,23.21920,9.24867,217.00000,303.00000,178.00000,323.00000,22.39010,51.00000,114.00000,1054.00000,-12.58730,14.04600,1.10633,native
-94.88528,29.39000,17.18980,27.97780,24.61670,7.68333,32.30000,621.17600,33.01550,8.12731,259.00000,328.00000,213.00000,366.00000,24.31750,68.00000,158.00000,1185.00000,13.07410,28.29070,21.07060,native
-95.35900,28.95550,17.23130,28.10730,25.34400,7.51600,32.86000,619.68100,34.49990,8.74367,273.00000,384.00000,215.00000,414.00000,28.34060,68.00000,174.00000,1289.00000,13.19800,28.40870,21.15420,native
-78.51137,33.87389,13.80930,25.68890,29.94440,1.94444,31.88890,703.77500,38.56830,11.54910,296.00000,467.00000,250.00000,491.00000,30.01810,73.00000,173.00000,1364.00000,8.67407,26.01480,17.57730,native
-75.85200,38.72300,9.00467,23.11670,34.46800,-3.78400,30.68400,864.43500,33.18830,11.43930,261.00000,308.00000,250.00000,313.00000,12.09220,77.00000,111.00000,1123.00000,2.38133,23.72130,13.22200,native
-65.07223,47.76817,-3.99804,0.69412,38.41760,-15.14120,23.27650,1034.75000,24.04560,9.23775,278.00000,269.00000,250.00000,326.00000,13.01140,76.00000,111.00000,1114.00000,-8.70784,16.73920,4.28554,native
-62.90327,46.35473,16.91890,3.04848,35.46360,-12.60450,22.85910,956.73700,23.81760,8.44659,288.00000,267.00000,267.00000,362.00000,14.18470,84.00000,131.00000,1204.00000,-6.26515,16.91890,5.52936,native
